address,city,date,id,injured,killed,source,state
418 W 17th St,New York (Manhattan),2020-05-15,1680829,0,0,https://twitter.com/nyc_alerts911/status/1261483376562900993?s=21,New York
Rochester Ave and Eastern Pkwy,Brooklyn,2020-05-15,1680828,0,0,https://twitter.com/nyc_alerts911/status/1261505490695135232?s=21,New York
429 19th St W,Billings,2020-05-15,1680060,0,1,https://billingsgazette.com/news/state-and-regional/crime-and-courts/billings-homicide-victim-identified/article_c1a52034-32b6-5454-97a4-74665a30b09d.html#tracking-source=home-top-story-1,Montana
1500 block of Mazant St,New Orleans,2020-05-15,1680810,0,1,https://www.nola.com/news/crime_police/article_7bb590d8-96f6-11ea-8c57-e3d4ed43d0d4.html,Louisiana
Park Hwy,Big Lake,2020-05-15,1682133,0,0,https://dailydispatch.dps.alaska.gov/Home/DisplayIncident?incidentNumber=AK20032806,Alaska
Grove Ter,Newark,2020-05-15,1681420,1,0,https://www.rlsmedia.com/article/gunfire-erupts-grove-terrace-newark,New Jersey
McWhorter St and E Kinney St,Newark,2020-05-15,1681413,0,0,https://www.rlsmedia.com/article/update-man-wanted-firing-shots-while-skateboard-newarks-ironbound-section,New Jersey
Williwaw Way,Wasilla,2020-05-15,1682126,0,0,https://www.ktva.com/story/42138299/troopers-wasilla-man-had-teen-steer-while-he-shot-at-another-driver,Alaska
34 1/2 Rd and F Rd,Clifton,2020-05-15,1682893,0,0,https://www.kjct8.com/content/news/Shots-Fired-in-Clifton-Friday-Night-570539371.html,Colorado
N/A,Pittsfield,2020-05-15,1682120,1,0,"https://www.berkshireeagle.com/stories/pittsfield-man-dropped-at-hospital-with-multiple-gunshot-wounds,604832",Massachusetts
300 block of Ovida Pl,Castle Rock (Castle Pines),2020-05-15,1681232,0,1,https://kdvr.com/news/local/victim-in-fatal-castle-pines-shooting-identified/,Colorado
4158 Idle Hour Dr,Dayton,2020-05-15,1680120,1,0,https://dayton247now.com/news/local/shooting-victim-hails-ride-to-the-hospital,Ohio
N Munn Ave and S Orange Ave,Newark,2020-05-15,1680790,0,1,https://www.rlsmedia.com/article/man-found-shot-dead-south-orange-avenue-newark,New Jersey
1600 block of Cornerstone Ct,Beaumont,2020-05-15,1682100,0,0,https://www.12newsnow.com/article/news/crime/beaumont-police-investigating-narcotics-related-robbery-involving-husband-wife-two-suspects/502-2e37c7d6-6f88-46f4-beff-51b12645509e,Texas
9199 Bruton Rd,Dallas,2020-05-15,1680184,0,2,https://dpdbeat.com/2020/05/16/arrest-made-in-the-homicide-investigation-on-9199-bruton-road/,Texas
6300 block of Greenwell St,Baton Rouge,2020-05-15,1680781,1,0,https://www.theadvocate.com/baton_rouge/news/crime_police/article_099d1440-96f5-11ea-82fe-a3e5ef9f3a9f.html,Louisiana
100 block of Lincoln St,Opelousas,2020-05-15,1680772,2,0,https://www.klfy.com/local/14-year-old-juvenile-arrested-for-early-morning-auto-theft-and-shooting-spree-in-opelousas/,Louisiana
Park St and Mulberry st,Toledo,2020-05-15,1680770,1,0,https://www.toledoblade.com/local/police-fire/2020/05/15/police-investigate-shooting-in-north-toledo/stories/20200515127,Ohio
Bluff Springs Rd,Eupora,2020-05-15,1680752,0,1,https://www.wcbi.com/deadly-officer-involved-shooting-reported-in-choctaw-county/,Mississippi
67th Avenue and Thomas Road,Phoenix,2020-05-15,1680749,1,0,https://www.12news.com/article/news/crime/teen-hospitalized-after-being-shot-by-boyfriend-phoenix-police-say/75-2e1c4fc9-317b-469d-ac8f-b385b2556718,Arizona
300 block of Kate Schenck Ave,San Antonio,2020-05-15,1681137,0,0,https://www.ksat.com/news/local/2020/05/16/sapd-man-hospitalized-after-southeast-side-home-invasion/,Texas
I-70 and W Florissant Ave,Saint Louis,2020-05-15,1680656,0,1,https://www.kmov.com/news/man-charged-in-deadly-shooting-along-i-70-near-west-florissant/article_69d44676-96a0-11ea-b6ee-979ad4d35596.html,Missouri
550 Griswold Rd,Elyria,2020-05-15,1680743,0,0,https://chroniclet.com/news/212722/elyria-police-lorain-man-arrested-after-knocking-on-wrong-door-leads-to-shots-being-fired-updated/,Ohio
17100 block of Foothill Blvd,San Leandro,2020-05-15,1680734,0,1,https://www.kron4.com/news/bay-area/fatal-officer-involved-shooting-reported-in-san-leandro/,California
100 block of Victor Ave,Dayton,2020-05-15,1680107,1,1,https://www.daytondailynews.com/news/local/police-officer-finds-person-with-gunshot-wound-dayton/Pr5u1Dda95SbmrP8gigrLL/,Ohio
Platt St and Pearl St,New York (Manhattan),2020-05-15,1680228,1,0,https://www.nydailynews.com/new-york/nyc-crime/ny-woman-shoots-boyfriend-leg-lower-manhattan-drives-off-20200515-43ftbfh3dvd2foay4btbqitova-story.html,New York
1100 block of Willow St,Denver,2020-05-15,1680722,0,1,https://kdvr.com/news/local/denver-police-investigating-fatal-shooting-near-lowry/,Colorado
Curwin Cir,Lynn,2020-05-15,1680975,3,0,https://www.itemlive.com/2020/05/15/three-shot-in-lynn-injuries-nonlife-threatening/,Massachusetts
N/A,Grantville,2020-05-15,1680718,0,0,https://www.wibw.com/content/news/Authorities-in-standoff-with-armed-man-in-Jefferson-County-570525431.html,Kansas
410 N Orange Blossom Trail,Orlando,2020-05-15,1680702,2,0,https://www.wesh.com/article/2-injured-in-shooting-near-downtown-orlando/32508529,Florida
S Peoria Ave and E 61st St,Tulsa,2020-05-15,1681383,2,0,https://ktul.com/newsletter-daily/tpd-2-people-shot-in-south-tulsa-searching-for-suspect,Oklahoma
2200 block of Howell Ave,Memphis,2020-05-15,1680363,0,1,https://wreg.com/news/police-searching-for-man-after-deadly-north-memphis-shooting/,Tennessee
2103 N 29th St,Kansas City,2020-05-15,1680631,0,1,https://www.kansascity.com/news/local/crime/article242788381.html,Kansas
2800 block of Bragg St,Selma,2020-05-15,1682808,0,1,https://www.selmatimesjournal.com/2020/05/16/selma-woman-dies-from-gunshot-wound/,Alabama
9850 Zenith Meridian Dr,Englewood,2020-05-16,1681193,0,0,https://gazette.com/news/former-denver-bronco-arrested-after-reports-of-shots-fired-in-douglas-county/article_872b2efa-9796-11ea-80da-9b78e80fec10.html,Colorado
Rosemary Ln,Houston,2020-05-16,1681371,0,1,https://twitter.com/HCSO_NightShift/status/1261840781385650176,Texas
4129 E 29th St,Tucson,2020-05-16,1681989,2,1,https://www.facebook.com/TucsonPoliceDepartment/posts/10157396635838531,Arizona
9500 block of Sophia Ave,Cleveland,2020-05-16,1681962,1,1,https://www.cleveland.com/crime/2020/05/one-dead-one-seriously-injured-after-gunfire-erupts-during-cleveland-rap-music-video-shoot.html,Ohio
1900 block of Forest Elm Ct,Columbus,2020-05-16,1681983,1,0,https://myfox28columbus.com/news/local/18-year-old-hospitalized-after-drive-by-shooting-in-northeast-columbus,Ohio
600 block of Field Ave,Cleveland,2020-05-16,1682097,0,1,https://bluebonnetnews.com/2020/05/18/cleveland-man-charged-with-murder-that-followed-birthday-party/,Texas
1136 Central Fwy,Wichita Falls,2020-05-16,1682773,0,0,https://www.timesrecordnews.com/story/news/local/2020/05/18/police-bust-man-gun-crotch/5214161002/,Texas
1st Ave and Dickerson St,Mobile (Prichard),2020-05-16,1683661,0,0,https://www.wkrg.com/crime/shots-fired-at-prichard-police/,Alabama
15 Front St,Hudson,2020-05-16,1681855,1,1,https://cbs6albany.com/news/local/18-year-old-killed-in-a-shooting-in-hudson,New York
Fort St and 15th St,Detroit,2020-05-16,1682699,0,0,https://www.clickondetroit.com/news/local/2020/05/17/man-allegedly-robbed-at-gunpoint-while-filming-in-detroit/,Michigan
NY-352,Corning,2020-05-16,1683612,0,0,https://www.mytwintiers.com/news-cat/elmira-man-arrested-for-possession-of-a-weapon/,New York
14000 Telegraph Rd,Detroit,2020-05-16,1681812,0,1,https://www.fox2detroit.com/news/man-found-fatally-shot-in-car-police-search-for-suspect,Michigan
2211 Charles St,Rockford,2020-05-16,1681838,0,1,https://www.mystateline.com/news/local-news/live-rockford-police-hold-news-conference-on-recent-violence/,Illinois
Northern Dr,Troy,2020-05-16,1681936,0,0,https://cbs6albany.com/news/local/troy-police-seeking-suspects-in-two-separate-shooting-incidents,New York
Warburton Ave,Yonkers,2020-05-16,1683589,1,0,http://hudsonvalley.news12.com/story/42139029/police-probe-weekend-shootings-in-yonkers-new-rochelle,New York
4068 Knob Dr,Memphis,2020-05-16,1681289,0,1,https://wreg.com/news/frayser-shooting-suspect-surrenders-to-u-s-marshals/,Tennessee
Hickory Ln and Henry B Joy Blvd,Clinton Township,2020-05-16,1681797,0,1,https://www.mlive.com/news/2020/05/michigan-tattoo-artist-found-dead-in-apartment-with-gunshot-wound.html,Michigan
W 4th St,Los Angeles,2020-05-16,1681933,1,0,https://mynewsla.com/crime/2020/05/17/man-expected-to-survive-gunshot-wounds-suffered-near-freeway-off-ramp/,California
S Titus Ave and S Geneva St,Ithaca,2020-05-16,1682658,0,0,https://www.stargazette.com/story/news/public-safety/2020/05/16/shots-fired-ithaca-police-search-information/5205366002/,New York
Monkhouse Dr,Port Bolivar (Crystal Beach),2020-05-16,1681806,2,0,https://www.lmtonline.com/news/article/2-injured-in-shooting-more-than-120-unrelated-15276579.php,Texas
2888 Pacific Coast Hwy,Torrance,2020-05-16,1683549,1,0,https://www.dailybreeze.com/2020/05/18/2-arrested-after-man-is-shot-injured-in-torrance/,California
2420 Creston Ave,Bronx,2020-05-16,1681337,0,0,https://twitter.com/nyc_alerts911/status/1261805109719285763?s=21,New York
50 block of Skipjack Ct,Essex,2020-05-16,1681548,1,1,https://www.baltimoresun.com/news/crime/bs-md-co-cr-police-shooting-essex-20200517-s3qdk4nxe5edziyx6zrma6yhfy-story.html,Maryland
N/A,Detroit,2020-05-16,1681333,0,0,https://www.facebook.com/TheDetroitScanner/videos/240126264074990/,Michigan
Murray Hill St and Pilgrim St,Detroit,2020-05-16,1681329,1,0,https://www.facebook.com/TheDetroitScanner/videos/240126264074990/,Michigan
1 E State Fair Ave,Detroit,2020-05-16,1681327,1,0,https://www.facebook.com/TheDetroitScanner/videos/240126264074990/,Michigan
7999 W Mason Rd,Fowlerville,2020-05-16,1683536,0,0,https://www.mlive.com/news/ann-arbor/2020/05/neighbor-shoots-at-neighbor-after-argument-near-fowlerville-police-say.html,Michigan
Smart St and Trenton St,Detroit,2020-05-16,1681321,0,0,https://www.facebook.com/TheDetroitScanner/videos/240126264074990/,Michigan
Hurlbut St and Goethe St,Detroit,2020-05-16,1681320,0,0,https://www.facebook.com/TheDetroitScanner/videos/240126264074990/,Michigan
Dale St and Grand River Ave,Detroit,2020-05-16,1681318,1,0,https://www.facebook.com/TheDetroitScanner/videos/240126264074990/,Michigan
2400 block of S 4th Ave,Cheyenne,2020-05-16,1681437,0,1,https://www.wyomingnews.com/news/local_news/local-woman-charged-with-first-degree-murder-in-saturday-shooting-death/article_1ede4f62-619d-5dce-b4cc-03df81fd997f.html,Wyoming
3806 Solo St,Houston,2020-05-16,1682623,1,0,https://cityofhouston.news/suspect-arrested-charged-in-assault-at-3806-solo-street/?utm_source=rss&utm_medium=rss&utm_campaign=suspect-arrested-charged-in-assault-at-3806-solo-street,Texas
400 block of Normal Ave,Buffalo,2020-05-16,1681307,1,0,https://buffalonews.com/2020/05/16/in-broad-daylight-saturday-a-drive-by-shooting/,New York
2300 block of Rosedale Ave,Decatur,2020-05-16,1682616,0,0,https://herald-review.com/news/local/crime-and-courts/decatur-man-shoots-at-car-in-front-of-police-report-says/article_7535fc59-3979-5fd0-85c4-5dca061a8a14.html#tracking-source=home-top-story-1,Illinois
Northfield Ave and Spokane Ave,Detroit,2020-05-16,1681305,0,0,https://www.facebook.com/TheDetroitScanner/posts/3335466419810723,Michigan
3100 Fountain View Dr,Houston,2020-05-16,1682614,1,0,https://cityofhouston.news/investigation-into-shooting-at-3100-fountain-view-drive/,Texas
W Davison St and Linwood St,Detroit,2020-05-16,1681302,1,0,https://www.facebook.com/TheDetroitScanner/posts/3335384769818888,Michigan
801 W Little York Rd,Houston,2020-05-16,1682608,1,0,https://cityofhouston.news/investigation-into-shooting-at-801-west-little-york-road/?utm_source=rss&utm_medium=rss&utm_campaign=investigation-into-shooting-at-801-west-little-york-road,Texas
100 block of Dooley Ln,Charleston,2020-05-16,1682028,1,0,https://www.wowktv.com/news/local/one-injured-in-kanawha-county-shooting-suspect-on-the-run/,West Virginia
1600 block of Rue Louis Phillipe,Marrero,2020-05-16,1683498,2,0,https://www.nola.com/news/crime_police/article_347f844c-99d7-11ea-b539-970fd1bf7214.html,Louisiana
2700 block of Brownlee St,Baton Rouge,2020-05-16,1681287,1,0,https://www.wbrz.com/news/brownlee-street-shooting-sends-one-person-to-the-hospital,Louisiana
Cooper Ave,Johnstown,2020-05-16,1681656,0,1,https://triblive.com/local/regional/johnstown-man-dies-after-late-night-shooting/,Pennsylvania
700 block of Chandler St,Danville,2020-05-16,1681851,1,0,https://www.wcia.com/news/local-news/one-person-hurt-in-shooting-2/,Illinois
Fairmont Ave,Worcester,2020-05-16,1682571,0,0,http://www.worcesterma.gov/police/press-releases/wpd-officers-arrest-three-for-gun-motor-vehicle-charges,Massachusetts
4400 block of Derby Ridge Dr,Columbia,2020-05-16,1681279,0,0,https://www.columbiatribune.com/news/20200516/shots-fired-in-northern-columbia-police-investigating,Missouri
1400 block of Bodie Dr,Columbia,2020-05-16,1681278,0,0,https://www.columbiatribune.com/news/20200516/shots-fired-in-northern-columbia-police-investigating,Missouri
3200 block of Cape Horn Rd,Red Lion,2020-05-16,1682566,0,1,https://www.ydr.com/story/news/crime/2020/05/17/womans-death-windsor-twp-ruled-suicide-coroner-says/5209774002/,Pennsylvania
Lowes Dr and N 16th St,Murray,2020-05-16,1681941,0,1,https://www.murrayledger.com/news/local/coroner-identifies-shooting-victim/article_b6b0f74a-9935-11ea-aa06-33949608ab6f.html,Kentucky
69 Sumner St,Boston,2020-05-16,1682551,0,0,https://bpdnews.com/news/2020/5/17/shots-fired-call-leads-to-arrest-of-one-recovery-of-firearm-and-drugs-in-dorchester,Massachusetts
Tobe Harris St and Martin St,Greenville,2020-05-16,1681546,0,1,https://www.wrbl.com/news/georgia-news/shirtless-man-waving-gun-in-neighborhood-in-meriwether-co-shot-and-killed-in-officer-involved-shooting/,Georgia
5000 Nannie Helen Burroughs Ave NE,Washington,2020-05-16,1681271,0,0,https://twitter.com/DCPoliceDept/status/1261532240485519360,District of Columbia
1200 block of Barnaby Terrace SE,Washington,2020-05-16,1681270,0,0,https://twitter.com/DCPoliceDept/status/1261566587817033728,District of Columbia
800 block of Jackson St,Centralia,2020-05-16,1681871,0,0,https://www.southernillinoisnow.com/2020/05/17/17-year-old-arrested-for-attempted-murder-after-shooting-at-another-teen/,Illinois
108-02 Guy R Brewer Blvd,Corona (Queens),2020-05-16,1680823,1,1,https://www.amny.com/police-fire/early-morning-shooting-left-one-man-dead-and-another-injured-in-queens/,New York
300 block of St Charles St,Elgin,2020-05-16,1681866,0,1,https://www.dailyherald.com/news/20200517/juvenile-charged-in-fatal-shooting-of-elgin-teen-on-citys-east-side,Illinois
E Main St,Decatur,2020-05-16,1681858,0,0,https://www.wandtv.com/news/shots-fired-damage-decatur-home/article_63fb680c-9843-11ea-b145-6795ca16d16b.html,Illinois
300 block of Whitehead Ave,Norfolk,2020-05-16,1681836,0,1,https://www.wtkr.com/news/norfolk-police-searches-for-man-wanted-in-connection-to-norfolk-teen-murder,Virginia
80 E 110th St,New York (Manhattan),2020-05-16,1680820,2,0,https://www.amny.com/manhattan/gunman-sought-for-shooting-man-and-woman-on-harlem-street/,New York
244-32 137th Ave,Corona (Queens),2020-05-16,1681335,1,0,https://www.amny.com/police-fire/teenager-takes-two-bullets-to-the-chest-on-quiet-queens-block/,New York
45 Bellevue St,Boston,2020-05-16,1681449,0,1,https://bpdnews.com/news/2020/5/17/death-investigation-in-the-area-of-45-bellevue-street-in-dorchester-84h3a,Massachusetts
900 block of Goose Cir,Newport News,2020-05-16,1681150,1,0,https://www.wavy.com/news/local-news/newport-news/newport-news-police-investigate-accidental-shooting-on-goose-circle-saturday-morning/,Virginia
Forest Ridge Dr,Nashville,2020-05-16,1681228,0,0,https://www.wkrn.com/news/metro-police-investigate-hermitage-crash-vehicle-allegedly-shot-at/,Tennessee
700 block of Stone Mountain Rd,Stoneville,2020-05-16,1682471,0,0,https://myfox8.com/news/man-arrested-after-allegedly-shooting-at-stoneville-home-with-people-inside/,North Carolina
Harral Ave,Bridgeport,2020-05-16,1681182,0,0,https://www.doingitlocal.com/2020/05/bridgeport-news-shots-fired-246/,Connecticut
N/A,Gary,2020-05-16,1681451,0,1,https://www.nbcchicago.com/news/local/12-year-old-chicago-boy-shot-to-death-in-indiana/2273349/,Indiana
1200 block of F St,San Diego,2020-05-16,1681180,1,0,https://mynewsla.com/crime/2020/05/16/man-shot-at-east-village-party/,California
17th St and Gaviota Ave,Long Beach,2020-05-16,1681172,0,1,https://www.presstelegram.com/2020/05/16/gardena-man-found-shot-to-death-inside-vehicle-in-central-long-beach/,California
3100 block of G St,Philadelphia,2020-05-16,1680960,2,0,https://philadelphia.cbslocal.com/2020/05/16/police-man-woman-injured-in-kensington-shooting/,Pennsylvania
Hollywood Ave and Fairy Ave,Shreveport,2020-05-16,1681155,3,0,https://www.ksla.com/2020/05/16/adults-child-injured-shreveport-shooting/,Louisiana
500 block of Fauquier St,Norfolk,2020-05-16,1681153,1,0,https://www.wavy.com/news/local-news/norfolk/norfolk-police-investigating-a-shooting-on-fauquier-street-serious-injuries-reported/,Virginia
10263 Whispering Forest Dr,Jacksonville,2020-05-16,1681481,1,0,https://www.jacksonville.com/news/20200517/jacksonville-shooting-wounds-teen-at-mandarin-apartments,Florida
9315 Maplewood Blvd,Omaha,2020-05-16,1681115,2,0,https://www.omaha.com/news/crime/man-6-year-old-boy-injured-in-shooting-at-northwest-omaha-apartment-complex/article_0ad2f32b-1d77-5229-8526-9209788036c9.html,Nebraska
Colgate Ave and Lawn Ave,Cleveland,2020-05-16,1681142,1,0,https://www.news5cleveland.com/news/local-news/cleveland-metro/6-shootings-reported-in-cleveland-friday-night-and-saturday-morning,Ohio
3500 block of West 50th St,Cleveland,2020-05-16,1681135,1,0,https://www.news5cleveland.com/news/local-news/cleveland-metro/6-shootings-reported-in-cleveland-friday-night-and-saturday-morning,Ohio
200 block of W 22nd St,Wilmington,2020-05-16,1684109,0,0,https://local.nixle.com/alert/8005148/,Delaware
