address,city,date,id,injured,killed,lat,lng,source,state
3807 North Terrace,Chattanooga,3/21/2020,1644114,2,0,40.21799,-79.49156,https://www.wrcbtv.com/story/41924484/chattanooga-police-investigating-double-shooting-near-east-brainerd,Tennessee
Ocean Ave and Woodlawn Ave,Jersey City,3/21/2020,1643742,1,0,40.7028572,-74.0811893,https://www.rlsmedia.com/article/breaking-jersey-city-bullets-strike-male-jersey-city,New Jersey
200 block of W 93rd St,Chicago,3/21/2020,1643287,2,0,41.725383,-87.628928,https://www.chicagotribune.com/news/breaking/ct-chicago-shootings-friday-saturday-20200321-6cckfhuxkzafpabzajt6el3xbm-story.html#nt=oft-Double%20Chain~Recommender~top-news-curated-chain~top-news-rec~~1~no-art~automated~curatedpage,Illinois
300 block of Lafayette St,Michigan City,3/21/2020,1644100,1,0,41.713579,-86.89366,https://www.wndu.com/content/news/Michigan-City-Police-investigating-after-20-year-old-injured-in-shooting-569014621.html,Indiana
3000 block of S Trumbull Ave,Chicago,3/21/2020,1643285,1,0,41.8388234,-87.7113025,https://www.chicagotribune.com/news/breaking/ct-chicago-shootings-friday-saturday-20200321-6cckfhuxkzafpabzajt6el3xbm-story.html#nt=oft-Double%20Chain~Recommender~top-news-curated-chain~top-news-rec~~1~no-art~automated~curatedpage,Illinois
3700 block of W Grand Ave,Chicago,3/21/2020,1643282,2,0,41.903654,-87.719866,https://www.chicagotribune.com/news/breaking/ct-chicago-shootings-friday-saturday-20200321-6cckfhuxkzafpabzajt6el3xbm-story.html#nt=oft-Double%20Chain~Recommender~top-news-curated-chain~top-news-rec~~1~no-art~automated~curatedpage,Illinois
289 Bergen Ave,Jersey City,3/21/2020,1643280,1,0,40.7118,-74.082679,https://www.rlsmedia.com/article/suspect-fires-multiple-round-victim-jersey-city-shooting,New Jersey
265 Centre St,Boston,3/21/2020,1643740,1,0,42.3231759,-71.1006935,https://www.universalhub.com/crime/20200321/man-shot-mildred-hailey-apartments-jamaica-plain,Massachusetts
East Broadway,Stratford,3/21/2020,1643732,1,0,41.1927436,-73.1258904,https://www.nbcconnecticut.com/news/local/man-taken-to-hospital-after-shooting-in-stratford/2242787/,Connecticut
Harral Avenue and Center Street,Bridgeport,3/21/2020,1643728,1,0,41.1815679,-73.1982801,https://www.doingitlocal.com/2020/03/002-106-shooting-center-and-harral-avenue/,Connecticut
Howard avenue and Maplewood Avenue,Bridgeport,3/21/2020,1643720,1,0,41.1731483,-73.2119164,https://www.doingitlocal.com/2020/03/bridgeport-news-man-shot-in-drive-by-2/,Connecticut
407 S Congress St,Jackson,3/21/2020,1643702,2,0,32.296284,-90.1836856,https://www.wjtv.com/news/man-arrested-in-connection-to-targeted-shooting-outside-westin-hotel/,Mississippi
5906 University Parkway,Winston Salem (Winston-salem),3/21/2020,1643829,0,1,36.1843275,-80.2749312,https://myfox8.com/news/2-teenagers-1-man-accused-of-shooting-killing-man-in-winston-salem/,North Carolina
N Church St and E Paulding Rd,Ellisville,3/21/2020,1644701,3,0,31.603924,-89.1936338,https://www.wdam.com/2020/03/23/weekend-shooting-injures-men-juvenile-ellisville/,Mississippi
3723 Vision Blvd,Orlando,3/21/2020,1643710,1,0,28.5082987,-81.4139052,https://www.mynews13.com/fl/orlando/news/2020/03/22/large-presence-of-authorities-at-orange-county-jail,Florida
500 block of E Constance Rd,Suffolk,3/21/2020,1643911,1,0,36.739612,-76.571615,https://www.wavy.com/news/breaking-news/suffolk-police-are-investigating-an-officer-involved-shooting/,Virginia
Pickway Drive,Brookpark (Brook Park),3/21/2020,1651799,0,0,40.21799,-79.49156,https://www.cleveland.com/community/2020/04/brook-park-man-threatens-to-shoot-wife-police-drunk-north-olmsted-man-drives-suv-into-ditch-brook-park-police-blotter.html?fbclid=IwAR1IWA90u7MZHVaHSmSqakQSbJnRgDSfInQRx_MA4WWtDFgnmIYNcidM9n4,Ohio
1200 block of Windsor Ave,Bristol,3/21/2020,1643833,1,0,36.591237,-82.194973,https://www.heraldcourier.com/news/police-identify-victim-in-saturday-shooting/article_53ce465e-6d53-11ea-8528-73368256dc90.html,Tennessee
105 Highway AT,Villa Ridge,3/21/2020,1643685,2,1,38.4749992,-90.8548922,https://www.emissourian.com/local_news/county/man-killed-in-police-shooting-identified/article_935f33fe-75ce-11ea-b269-37e6ac13f918.html,Missouri
72 Columbia St,New York (Manhattan),3/21/2020,1643705,0,0,40.717034,-73.9791115,https://mobile.twitter.com/NYC_Alerts911/status/1241215672073564160,New York
97th St and 31st Ave,Corona (Queens),3/21/2020,1643700,1,0,40.740258,-73.865312,https://mobile.twitter.com/NYC_Alerts911/status/1241240713943187456,New York
Walton Ave and E 175th St,Bronx,3/21/2020,1643698,1,0,40.8134874,-73.9304933,https://mobile.twitter.com/NYC_Alerts911/status/1241247438398050304,New York
2800 block of S Pittsburgh Ave,Tulsa,3/21/2020,1643696,1,0,32.410998,-87.019283,https://www.tulsaworld.com/news/man-arrested-after-officer-involved-shooting-early-saturday-injuries-not/article_93fdf831-f6bb-59e3-8bd0-25c1df13ccaa.html,Oklahoma
75 Clinton St,Staten Island,3/21/2020,1643695,0,0,40.632843,-74.0783796,https://mobile.twitter.com/NYC_Alerts911/status/1241436420511805440,New York
800 block of Murphy Ave,Joplin,3/21/2020,1645245,0,0,37.083018,-94.525058,https://www.joplinglobe.com/news/crime_and_courts/joplin-man-facing-felony-gun-charge/article_b20d5b5e-6dd7-11ea-a5f8-a3650f22e2cf.html,Missouri
County Line Rd,Taylor,3/21/2020,1643616,0,1,35.832853,-80.836153,https://www.statesman.com/news/20200325/elgin-man-charged-with-manslaughter-in-girlfriendrsquos-death,Texas
109th Ave and Liverpool St,Corona (Queens),3/21/2020,1643694,0,0,35.767849,-80.873267,https://mobile.twitter.com/NYC_Alerts911/status/1241459972107632646,New York
Pope City Rd,Jefferson,3/21/2020,1643928,1,0,35.832853,-80.836153,https://www.news-journal.com/news/police/harrison-county-sheriff-s-office-investigating-saturday-night-shooting-of/article_5dc6963c-69a3-5e0b-83fb-44b3b013cee9.html,Texas
Callis Ln,Bedford,3/21/2020,1644620,0,1,32.421062,-87.070729,https://www.wdrb.com/news/crime-reports/police-say-man-shot-to-death-by-his-father-in/article_1393ed82-6d3a-11ea-be1f-97abf9e7a6aa.html,Kentucky
1910 NE Springer Ct,Mcminnville,3/22/2020,1645596,1,0,45.2035871,-123.1792605,https://www.facebook.com/YamCoWatch/posts/1504389316403057?hc_location=ufi,Oregon
100 block of Cindy Ln,Weatherford,3/22/2020,1655190,1,0,35.833106,-80.835244,https://dfw.cbslocal.com/2020/04/07/man-wanted-after-meth-fueled-night-he-shot-beat-victim-with-tire-iron/,Texas
Monte Vista St and N Avenue 5,Los Angeles,3/22/2020,1644073,2,0,34.1127797,-118.1923939,https://mynewsla.com/crime/2020/03/22/two-men-in-their-20s-wounded-in-drive-by-shooting/,California
18 Lawnfair St,Worcester,3/22/2020,1644095,1,0,42.2601481,-71.8278219,https://www.telegram.com/news/20200322/two-charged-in-worcester-shooting-one-allegedly-threatened-to-kill-police,Massachusetts
N/A,Keene,3/22/2020,1655757,0,0,42.933597,-72.2784264,https://www.sentinelsource.com/news/local/keene-resident-accused-of-stealing-gun/article_aa541f3a-daf9-568c-8ccb-59918a362181.html,New Hampshire
3534 High St,South Bend,3/22/2020,1644005,1,0,41.640684,-86.2392023,https://www.abc57.com/news/one-person-shot-at-miami-hills-apartments-in-south-bend,Indiana
I-65 and Lafayette Rd,Indianapolis,3/22/2020,1644105,0,1,39.7683331,-86.1583502,https://fox59.com/news/man-shot-to-death-found-lying-next-to-car-near-i-65-ramp-on-northwest-side/,Indiana
1800 block of NM-47,Tome,3/22/2020,1644236,0,1,34.7612652,-106.7208682,https://www.krqe.com/news/new-mexico/homeowner-kills-would-be-robber-deputies-search-for-alleged-accomplice/,New Mexico
Pine Oak Ln and US-190,Huntsville,3/22/2020,1644571,0,0,35.832853,-80.836153,https://www.itemonline.com/news/local_news/police-blotter/article_b837b00d-599e-5d2f-8e13-328081f86f61.html,Texas
S Broadway,Yonkers,3/22/2020,1646333,1,0,40.9113034,-73.8966406,http://westchester.news12.com/story/41928607/41yearold-man-shot-in-yonkers,New York
100 block of Washington Ave,Ozark,3/22/2020,1644559,0,1,31.457429,-85.631322,https://www.dothanfirst.com/news/local-news/ozark-man-arrested-in-month-long-murder-investigation/,Alabama
4045 Dowlen Rd,Beaumont,3/22/2020,1644023,2,0,30.1192303,-94.1672242,https://kfdm.com/news/local/developing-two-people-shot-in-disturbance-outside-petsmart-on-dowlen-road,Texas
Webster St,Bakersfield,3/22/2020,1644562,1,0,35.369519,-118.96307,https://bakersfieldnow.com/news/local/man-shot-and-injured-in-drive-by-shooting-on-webster-street,California
25000 block of Coriander Ct,Moreno Valley,3/22/2020,1644556,0,1,33.9033788,-117.2110757,https://www.pe.com/2020/03/22/moreno-valley-man-fatally-shot-suspect-sought/,California
4215 Canyon Dr,Amarillo,3/22/2020,1644020,0,0,35.1700832,-101.8628822,https://www.newschannel10.com/2020/03/22/one-man-custody-after-walmart-firearm-burglary/,Texas
2916 E Gilbert Ave,Fresno,3/22/2020,1644147,0,1,36.7364168,-119.7759979,https://abc30.com/man-threatening-family-members-shot-by-fresno-police-officers/6040916/,California
900 block of W 8th St,Michigan City,3/22/2020,1649419,0,0,41.711309,-86.909299,https://www.nwitimes.com/news/local/crime-and-courts/3-wounded-in-second-shooting-at-home-within-1-week/article_db8dd11a-cb90-589c-a8f9-ce0278118a9e.html#tracking-source=home-top-story-1,Indiana
W 165th St and Nelson Ave,Bronx,3/22/2020,1644001,0,0,40.834418,-73.928537,https://twitter.com/NYC_Alerts911/status/1241793664239702016,New York
Elm Ave,Jasper,3/22/2020,1643999,0,1,35.074516,-85.6318872,https://www.wrcbtv.com/story/41924733/crews-investigating-shooting-in-marion-county,Tennessee
3400 block of W Monroe St,Chicago,3/22/2020,1643754,1,0,41.879672,-87.711132,https://www.chicagotribune.com/news/breaking/ct-chicago-shootings-shelter-in-place-20200322-bshrnyohofcz7g5o2icbinfl7y-story.html,Illinois
1300 block of W Hastings St,Chicago,3/22/2020,1643752,1,0,41.8645492,-87.6592764,https://www.chicagotribune.com/news/breaking/ct-chicago-shootings-shelter-in-place-20200322-bshrnyohofcz7g5o2icbinfl7y-story.html,Illinois
Paula Dr and Joanne Ln,Champaign,3/22/2020,1644547,0,0,40.133657,-88.270188,https://www.news-gazette.com/news/local/courts-police-fire/urbana-man-arrested-in-champaign-shooting-incident/article_658fa883-8fc6-5aba-bb69-edf185baa1b8.html,Illinois
6003 Gulf Freeway,Houston,3/22/2020,1644063,1,1,29.7139273,-95.312691,https://www.khou.com/article/news/crime/police-men-ambushed-behind-houston-corner-store-1-dead-1-hospitalized/285-92215707-fc5f-4bb4-828d-c66407c6b544,Texas
1550 Third St,Atwater,3/22/2020,1650033,0,1,35.764622,-80.887919,https://www.mercedsunstar.com/news/local/crime/article241695326.html,California
853 Frank Ave,New Castle,3/22/2020,1645714,0,0,40.9799826,-80.3262724,https://www.ncnewsonline.com/news/local_news/gunfire-leads-to-marijuana-bounty/article_378ad766-0fa9-5aba-a9de-c6e032997343.html,Pennsylvania
1100 block of Avenue F,Odessa,3/22/2020,1644108,1,0,35.83272,-80.836455,https://www.oaoa.com/news/crime_justice/felony_arrests/article_b6ab768a-6d52-11ea-ac86-63525d9be011.html,Texas
6th St,Ferriday,3/22/2020,1646958,0,0,31.6301664,-91.5545649,https://www.natchezdemocrat.com/2020/03/25/police-man-shot-at-girlfriend-doused-son-with-gas/,Louisiana
1205 Eastern Ave,Nashville,3/22/2020,1643863,1,0,35.9708272,-77.9372469,https://www.wnct.com/news/1-wounded-in-shooting-outside-walmart-in-nashville-officials-say/,North Carolina
Red House Rd,Rustburg,3/22/2020,1643950,0,0,37.2646371,-79.0753695,https://www.wdbj7.com/content/news/Man-wanted-after-shooting-in-Campbell-County-569013781.html,Virginia
4699 Pena Adobe Rd,Vacaville,3/22/2020,1645130,1,0,38.3370498,-122.0151149,https://sacramento.cbslocal.com/2020/03/23/17-year-old-shot-vacaville-arrest/,California
1200 block of W 11th St,Tracy,3/22/2020,1652724,1,0,37.739513,-121.44185,https://www.dailyrepublic.com/all-dr-news/wires/tracy-teen-arrested-for-brazen-daylight-shooting-the-record-stockton-calif/,California
Osmun Street and Russell Street,Pontiac,3/22/2020,1644482,1,1,42.629135,-83.267285,https://www.clickondetroit.com/news/local/2020/03/23/police-investigating-pontiac-fatal-shooting/,Michigan
26090 W 12 Mile Rd,Southfield,3/22/2020,1644505,0,1,42.5012571,-83.2763567,https://www.detroitnews.com/story/news/local/oakland-county/2020/03/30/southfield-police-arrest-man-wanted-slaying-his-girlfriend-29/5086271002/,Michigan
